"Domain","Site","Date","Year","Julian","DOY","Lat","Long","PPT","TMAX","TMIN","TMEAN","PPT14","Photoperiod","GDD","CumGDD","Keep"
"D01","HARV",2017-07-19,2017,1387,199,42.4471561,-72.2345782,0.733312904420619,30.1466810610872,19.042850623866,24.5943030698299,34.6597370955893,14.9408594579214,14.5943030698299,638.677589113208,1
"D01","HARV",2017-07-20,2017,1388,200,42.4471561,-72.2345782,0,31.8832939590072,17.9896367986179,24.9360213959172,35.3930500000099,14.9144256043351,14.9360213959172,653.613610509126,1
"D01","HARV",2017-07-21,2017,1389,201,42.4471561,-72.2345782,0,31.6409102474615,15.922482605143,23.7811859092063,35.3930500000099,14.8871962698853,13.7811859092063,667.394796418332,1
"D01","HARV",2017-07-22,2017,1390,202,42.4471561,-72.2345782,0,31.2260054618798,16.9086675888994,24.0667618577483,35.3930500000099,14.8591901150964,14.0667618577483,681.46155827608,1
"D01","HARV",2017-07-23,2017,1391,203,42.4471561,-72.2345782,0,27.9579528871208,17.1563473449064,22.5564901097258,25.7281652944547,14.8304259171323,12.5564901097258,694.018048385806,1
"D01","HARV",2017-07-24,2017,1392,204,42.4471561,-72.2345782,1.84758328891071,25.4400200476641,14.2776321329353,19.8581941167964,14.0227111165214,14.8009225322997,9.85819411679642,703.876242502602,1
"D01","HARV",2017-07-25,2017,1393,205,42.4471561,-72.2345782,20.9432093796912,15.6571052823776,11.5038476309303,13.5799699609314,15.8702944054321,14.7706988598715,3.5799699609314,707.456212463534,1
"D01","HARV",2017-07-26,2017,1394,206,42.4471561,-72.2345782,0,18.3278234091905,10.5220884904342,14.4245084874347,34.3315074713444,14.7397738073247,4.42450848743474,711.880720950969,1
"D01","HARV",2017-07-27,2017,1395,207,42.4471561,-72.2345782,0,26.1323924070422,13.4440576818685,19.7877259939865,30.7175884541793,14.708166257068,9.78772599398654,721.668446944955,1
"D01","HARV",2017-07-28,2017,1396,208,42.4471561,-72.2345782,2.91683277823194,20.762965392893,15.2266779153977,17.9941935055738,26.4305330592191,14.6758950347262,7.99419350557378,729.662640450529,1
"D01","HARV",2017-07-29,2017,1397,209,42.4471561,-72.2345782,0,27.1477335963608,11.9342867502757,19.5404293664819,27.6931713218715,14.6429788790339,9.5404293664819,739.203069817011,1
"D01","HARV",2017-07-30,2017,1398,210,42.4471561,-72.2345782,0,23.4282969916197,9.76612049746923,16.596729392214,26.4409383512545,14.6094364133784,6.59672939221398,745.799799209225,1
"D01","HARV",2017-07-31,2017,1399,211,42.4471561,-72.2345782,0,26.8297077543432,10.9045600440426,18.8666943037597,26.4409383512545,14.5752861190231,8.86669430375966,754.666493512984,1
"D01","HARV",2017-08-01,2017,1400,212,42.4471561,-72.2345782,0,30.4156701286876,14.9163797631871,22.6654552322481,26.4409383512545,14.540546310028,12.6654552322481,767.331948745232,1
"D01","HARV",2017-08-02,2017,1401,213,42.4471561,-72.2345782,0,30.882599022688,16.1486107247398,23.5149728448296,26.4409383512545,14.5052351098777,13.5149728448296,780.846921590062,1
"D01","HARV",2017-08-03,2017,1402,214,42.4471561,-72.2345782,9.80529833712776,30.2505988389017,16.1847260828913,23.2173390166477,25.7076254468339,14.4693704298148,13.2173390166477,794.06426060671,1
"D01","HARV",2017-08-04,2017,1403,215,42.4471561,-72.2345782,2.69394707493579,28.9155505825105,16.7422207773608,22.8283126079355,35.5129237839616,14.43296994887,12.8283126079355,806.892573214645,1
"D01","HARV",2017-08-05,2017,1404,216,42.4471561,-72.2345782,2.96027827048825,28.3379916281785,19.4345574625539,23.8858520790568,38.2068708588974,14.3960510955718,13.8858520790568,820.778425293702,1
"D01","HARV",2017-08-06,2017,1405,217,42.4471561,-72.2345782,29.1697827668471,24.5251172419229,12.9092236562851,18.716850552366,41.1671491293857,14.3586310313096,8.71685055236596,829.495275846068,1
"D01","HARV",2017-08-07,2017,1406,218,42.4471561,-72.2345782,0,23.6044681808772,11.696035325542,17.6498191305192,70.3369318962327,14.3207266353224,7.64981913051923,837.145094976587,1
"D01","HARV",2017-08-08,2017,1407,219,42.4471561,-72.2345782,1.71107660822835,21.5477354443623,13.2742336163078,17.4104040239924,68.489348607322,14.2823544912732,7.41040402399239,844.55549900058,1
"D01","HARV",2017-08-09,2017,1408,220,42.4471561,-72.2345782,0.00165219596660821,24.4546515436496,10.533705542663,17.493701163721,49.2572158358591,14.2435308753703,7.49370116372096,852.0492001643,1
"D01","HARV",2017-08-10,2017,1409,221,42.4471561,-72.2345782,0.310235122043644,28.0683187995901,11.7420112672148,19.9045167607841,49.2588680318257,14.2042717459879,9.90451676078413,861.953716925085,1
"D01","HARV",2017-08-11,2017,1410,222,42.4471561,-72.2345782,0,29.3568886789272,14.5834212179423,21.9695892587859,49.5691031538694,14.1645927347386,11.9695892587859,873.923306183871,1
"D01","HARV",2017-08-12,2017,1411,223,42.4471561,-72.2345782,4.77387360880399,27.4579346707754,15.697421410515,21.5771288369992,46.6522703756374,14.124509138944,11.5771288369992,885.50043502087,1
"D01","HARV",2017-08-13,2017,1412,224,42.4471561,-72.2345782,4.85370984971213,25.1880682841356,16.8371916743299,21.0123293561213,51.4261439844414,14.0840359154494,11.0123293561213,896.512764376991,1
"D01","HARV",2017-08-14,2017,1413,225,42.4471561,-72.2345782,0,27.375148073955,13.0863252975532,20.2300431851824,56.2798538341536,14.0431876757272,10.2300431851824,906.742807562173,1
"D01","HARV",2017-08-15,2017,1414,226,42.4471561,-72.2345782,4.24279992657433,26.3232957407259,14.4880502466406,20.4051746363793,56.2798538341536,14.0019786822101,10.4051746363793,917.147982198553,1
"D01","HARV",2017-08-16,2017,1415,227,42.4471561,-72.2345782,0.354542619215851,23.8955446807355,17.1594412318954,20.526995940418,60.5226537607279,13.9604228457968,10.526995940418,927.674978138971,1
"D01","HARV",2017-08-17,2017,1416,228,42.4471561,-72.2345782,0,27.2342464477834,10.1720682241339,18.7027144355221,60.8771963799438,13.9185337244718,8.70271443552213,936.377692574493,1
"D01","HARV",2017-08-18,2017,1417,229,42.4471561,-72.2345782,0.580119139570136,26.5104049757609,11.4402776299067,18.9748716358134,51.071898042816,13.8763245229791,8.97487163581336,945.352564210306,1
"D01","HARV",2017-08-19,2017,1418,230,42.4471561,-72.2345782,9.47691756558047,24.6189569365631,17.9092248213337,21.2633693465225,48.9580701074503,13.8338080934949,11.2633693465225,956.615933556829,1
"D01","HARV",2017-08-20,2017,1419,231,42.4471561,-72.2345782,0,29.3388271546011,17.0750846843191,23.206315728216,55.4747094025426,13.7909969372383,13.206315728216,969.822249285045,1
"D01","HARV",2017-08-21,2017,1420,232,42.4471561,-72.2345782,0,26.9316157029507,13.1234905592862,20.0272857353621,26.3049266356955,13.7479032069668,10.0272857353621,979.849535020407,1
"D01","HARV",2017-08-22,2017,1421,233,42.4471561,-72.2345782,0,28.9184795866673,14.3900312298809,21.6537900949612,26.3049266356955,13.7045387103005,11.6537900949612,991.503325115368,1
"D01","HARV",2017-08-23,2017,1422,234,42.4471561,-72.2345782,24.2262776870816,31.0653606388262,18.3259562432024,24.6951320262925,24.5938500274672,13.6609149138213,14.6951320262925,1006.19845714166,1
"D01","HARV",2017-08-24,2017,1423,235,42.4471561,-72.2345782,0,24.9634773715791,10.4808529788396,17.7216041316674,48.8184755185821,13.6170429478961,7.72160413166736,1013.92006127333,1
"D01","HARV",2017-08-25,2017,1424,236,42.4471561,-72.2345782,0,24.0121759145049,11.4984783362797,17.7547523049557,48.5082403965385,13.572933612174,7.75475230495567,1021.67481357828,1
"D01","HARV",2017-08-26,2017,1425,237,42.4471561,-72.2345782,0,22.7205757171388,7.54627033871266,15.1330486955956,48.5082403965385,13.5285973817098,5.13304869559564,1026.80786227388,1
"D01","HARV",2017-08-27,2017,1426,238,42.4471561,-72.2345782,0,22.8172774467815,7.90318106034521,15.3597221206729,43.7343667877345,13.4840444136679,5.35972212067286,1032.16758439455,1
"D01","HARV",2017-08-28,2017,1427,239,42.4471561,-72.2345782,0,23.9516751454977,7.86103351369817,15.9058125662858,38.8806569380223,13.4392845545629,5.90581256628583,1038.07339696084,1
"D01","HARV",2017-08-29,2017,1428,240,42.4471561,-72.2345782,0,23.5776395621167,8.55950463437777,16.0682526590355,38.8806569380223,13.3943273479965,6.06825265903551,1044.14164961987,1
"D01","HARV",2017-08-30,2017,1429,241,42.4471561,-72.2345782,0.566580998682569,18.3626844122023,9.93290002719449,14.1469576333101,34.637857011448,13.3491820428505,4.14695763331007,1048.28860725318,1
"D01","HARV",2017-08-31,2017,1430,242,42.4471561,-72.2345782,0,23.3384544884658,6.98038961260304,15.1588240020194,34.8498953909147,13.3038576018996,5.15882400201939,1053.4474312552,1
"D01","HARV",2017-09-01,2017,1431,243,42.4471561,-72.2345782,0,23.0149299960247,4.3119688824613,13.663022584512,34.8498953909147,13.25836271081,3.66302258451198,1057.11045383971,1
"D01","HARV",2017-09-02,2017,1432,244,42.4471561,-72.2345782,0,18.8015248503298,3.08049900843569,10.9406376184648,34.2697762513446,13.2127057874907,0.940637618464801,1058.05109145818,1
"D01","HARV",2017-09-03,2017,1433,245,42.4471561,-72.2345782,4.03935452049546,20.805306617928,5.85934762098218,13.3318535079115,24.7928586857641,13.1668949917675,3.33185350791151,1061.38294496609,1
"D01","HARV",2017-09-04,2017,1434,246,42.4471561,-72.2345782,21.0624620630915,14.4879388462709,10.8154009588039,12.6512968023126,28.8322132062596,13.120938235353,2.65129680231257,1064.0342417684,1
"D01","HARV",2017-09-05,2017,1435,247,42.4471561,-72.2345782,0,25.081159184061,13.4522352786779,19.2661612800009,49.8946752693511,13.0748431920851,9.26616128000092,1073.3004030484,1
"D01","HARV",2017-09-06,2017,1436,248,42.4471561,-72.2345782,4.26422291855422,28.3919147171741,18.0408897691593,23.2159327161973,49.8946752693511,13.0286173084123,13.2159327161973,1086.5163357646,1
"D01","HARV",2017-09-07,2017,1437,249,42.4471561,-72.2345782,29.4382858232912,19.7662511757978,14.5950961847364,17.1802570374747,29.9326205008238,12.9822678141018,7.18025703747469,1093.69659280208,1
"D01","HARV",2017-09-08,2017,1438,250,42.4471561,-72.2345782,6.46899711875811,21.5717938515581,8.24921126176174,14.9101035040833,59.3709063241149,12.9358017331535,4.91010350408328,1098.60669630616,1
"D01","HARV",2017-09-09,2017,1439,251,42.4471561,-72.2345782,0,19.8804266796561,6.99588826727758,13.4376834623906,65.839903442873,12.8892258948993,3.43768346239062,1102.04437976855,1
"D01","HARV",2017-09-10,2017,1440,252,42.4471561,-72.2345782,0,20.2314896566915,7.14358457396672,13.6870828430482,65.839903442873,12.8425469452742,3.68708284304825,1105.7314626116,1
"D01","HARV",2017-09-11,2017,1441,253,42.4471561,-72.2345782,0,21.8550437341604,6.49781977997532,14.1755918663016,65.839903442873,12.7957713582419,4.17559186630162,1109.9070544779,1
"D01","HARV",2017-09-12,2017,1442,254,42.4471561,-72.2345782,0,24.6834992005758,7.78561784143036,16.2340761332626,65.839903442873,12.7489054473655,6.23407613326256,1116.14113061116,1
"D01","HARV",2017-09-13,2017,1443,255,42.4471561,-72.2345782,0,27.5917308635825,8.43511175734296,18.0130906716656,65.839903442873,12.7019553775085,8.01309067166561,1124.15422128283,1
"D01","HARV",2017-09-14,2017,1444,256,42.4471561,-72.2345782,0,27.1320027729142,9.97615804065707,18.5533871963941,65.2733224441905,12.6549271766594,8.55338719639414,1132.70760847922,1
"D01","HARV",2017-09-15,2017,1445,257,42.4471561,-72.2345782,1.25676277865571,25.8948037093887,18.0823052251818,21.9879747336309,65.2733224441905,12.6078267478687,11.9879747336309,1144.69558321285,1
"D01","HARV",2017-09-16,2017,1446,258,42.4471561,-72.2345782,1.31353667686244,27.2666169783632,17.9849711397031,22.6256881183859,66.5300852228462,12.5606598812922,12.6256881183859,1157.32127133124,1
"D01","HARV",2017-09-17,2017,1447,259,42.4471561,-72.2345782,0,28.3101487687244,15.7053125927467,22.0069935420394,67.8436218997086,12.5134322663351,12.0069935420394,1169.32826487328,1
"D01","HARV",2017-09-18,2017,1448,260,42.4471561,-72.2345782,1.4891292767705,28.8194449391391,15.5794305893921,22.1988672584246,63.8042673792132,12.4661495038892,12.1988672584246,1181.5271321317,1
"D01","HARV",2017-09-19,2017,1449,261,42.4471561,-72.2345782,0,22.8534775995924,16.7253697945178,19.788959399036,44.2309345928921,12.4188171186614,9.78895939903603,1191.31609153074,1
"D01","HARV",2017-09-20,2017,1450,262,42.4471561,-72.2345782,0.104812499860468,22.2876830214091,17.5396060933815,19.9130559881727,44.2309345928921,12.3714405715882,9.91305598817269,1201.22914751891,1
"D01","HARV",2017-09-21,2017,1451,263,42.4471561,-72.2345782,0,22.737008577284,18.2636448098369,20.4994110520494,40.0715241741984,12.3240252723342,10.4994110520494,1211.72855857096,1
"D01","HARV",2017-09-22,2017,1452,264,42.4471561,-72.2345782,0,22.9576560481076,15.3131460739857,19.1349322929776,10.6332383509072,12.276576591872,9.13493229297762,1220.86349086394,1
"D01","HARV",2017-09-23,2017,1453,265,42.4471561,-72.2345782,0,22.2697127428045,14.3605050923483,18.3147538210851,4.16424123214912,12.2290998751414,8.31475382108513,1229.17824468502,1
"D01","HARV",2017-09-24,2017,1454,266,42.4471561,-72.2345782,0,29.1733729512117,13.7912544310534,21.4818587061863,4.16424123214912,12.1816004537871,11.4818587061863,1240.66010339121,1
"D01","HARV",2017-09-25,2017,1455,267,42.4471561,-72.2345782,0,32.0896081928978,14.5469657946921,23.3179039877894,4.16424123214912,12.1340836589729,13.3179039877894,1253.978007379,1
"D01","HARV",2017-09-26,2017,1456,268,42.4471561,-72.2345782,0,31.3062670952102,15.9268354588288,23.6162890669435,4.16424123214912,12.0865548342724,13.6162890669435,1267.59429644594,1
"D01","HARV",2017-09-27,2017,1457,269,42.4471561,-72.2345782,0,30.742623118574,15.8109225888922,23.27605528463,4.16424123214912,12.0390193486336,13.27605528463,1280.87035173057,1
"D01","HARV",2017-09-28,2017,1458,270,42.4471561,-72.2345782,0,29.9597829383711,16.9824897639368,23.4704304562671,4.16424123214912,11.9914826094185,13.4704304562671,1294.34078218684,1
"D01","HARV",2017-09-29,2017,1459,271,42.4471561,-72.2345782,0,22.6767465704516,4.32459327118594,13.5001087820978,4.16424123214912,11.9439500755137,3.50010878209779,1297.84089096894,1
"D01","HARV",2017-09-30,2017,1460,272,42.4471561,-72.2345782,1.77897299624351,18.3968417959585,4.61407092378878,11.5049204454297,2.90747845349341,11.8964272705133,1.50492044542967,1299.34581141437,1
"D01","HARV",2017-10-01,2017,1461,273,42.4471561,-72.2345782,8.10865100794248,10.7657894377806,3.30171394302698,7.03327444178356,3.37291477287447,11.8489197959691,0,1299.34581141437,1
"D01","HARV",2017-10-02,2017,1462,274,42.4471561,-72.2345782,0,17.9460431591205,2.04487455916246,9.99494613592357,11.481565780817,11.8014333447083,0.052396278273353,1299.39820769264,1
"D01","HARV",2017-10-03,2017,1463,275,42.4471561,-72.2345782,0,20.4152432737031,2.62825367917311,11.521352240059,9.99243650404646,11.7539737142129,1.521352240059,1300.9195599327,1
"D01","HARV",2017-10-04,2017,1464,276,42.4471561,-72.2345782,0,20.228453656476,4.7726141369274,12.4999172896555,9.99243650404646,11.7065468200584,2.49991728965555,1303.41947722236,1
"D01","HARV",2017-10-05,2017,1465,277,42.4471561,-72.2345782,0,23.1429371936712,8.95321208052541,16.0476761062789,9.88762400418599,11.6591587094056,6.04767610627894,1309.46715332863,1
"D01","HARV",2017-10-06,2017,1466,278,42.4471561,-72.2345782,0,24.4060974138374,6.89962580483819,15.652328210505,9.88762400418599,11.6118155745401,5.65232821050497,1315.11948153914,1
"D01","HARV",2017-10-07,2017,1467,279,42.4471561,-72.2345782,0.49965037331495,18.5073327710553,9.60721351523752,14.0564655505612,9.88762400418599,11.5645237664509,4.05646555056118,1319.1759470897,1
"D01","HARV",2017-10-08,2017,1468,280,42.4471561,-72.2345782,0.133388854312614,24.0608179845052,14.1351666961183,19.0973990724664,10.3872743775009,11.517289808441,9.09739907246645,1328.27334616217,1
"D01","HARV",2017-10-09,2017,1469,281,42.4471561,-72.2345782,11.6147567634314,23.2145313581526,17.9332036970166,20.5735690542624,10.5206632318136,11.4701204097576,10.5735690542624,1338.84691521643,1
"D01","HARV",2017-10-10,2017,1470,282,42.4471561,-72.2345782,18.8329028463108,22.2902992434273,16.9015077170976,19.5953590407039,22.135419995245,11.423022479231,9.59535904070386,1348.44227425713,1
"D01","HARV",2017-10-11,2017,1471,283,42.4471561,-72.2345782,0,24.1242884280624,10.6193997461078,17.3712820045851,40.9683228415558,11.3760031389086,7.37128200458508,1355.81355626172,1
"D01","HARV",2017-10-12,2017,1472,284,42.4471561,-72.2345782,0.416893384813312,20.2174516041198,8.74586059065414,14.4812841671552,40.9683228415558,11.3290697376666,4.48128416715517,1360.29484042887,1
"D01","HARV",2017-10-13,2017,1473,285,42.4471561,-72.2345782,0,15.5482904615692,0.306341302944068,7.92667874789138,41.3852162263691,11.2822298647834,0,1360.29484042887,1
"D01","HARV",2017-10-14,2017,1474,286,42.4471561,-72.2345782,0,17.8631028666956,1.7109967365718,9.78632468609788,41.3852162263691,11.2354913634521,0,1360.29484042887,1
"D01","HARV",2017-10-15,2017,1475,287,42.4471561,-72.2345782,0,21.7096422787747,11.882342051005,16.7953949754104,39.6062432301256,11.1888623442112,6.79539497541038,1367.09023540428,1
"D01","HARV",2017-10-16,2017,1476,288,42.4471561,-72.2345782,1.40401620246063,22.1375703394294,12.4145427832658,17.2755759375975,31.4975922221831,11.1423511982666,7.27557593759747,1374.36581134188,1
"D01","HARV",2017-10-17,2017,1477,289,42.4471561,-72.2345782,0,12.3140658683986,-1.02115087653911,5.64585421709877,32.9016084246437,11.0959666106779,0,1374.36581134188,1
"D01","HARV",2017-10-18,2017,1478,290,42.4471561,-72.2345782,0,13.3705432338574,-0.335399208232685,6.51703247837513,32.9016084246437,11.0497175733765,0,1374.36581134188,1
"D01","HARV",2017-10-19,2017,1479,291,42.4471561,-72.2345782,0,20.7498501844152,2.10595254664942,11.4274864712325,32.9016084246437,11.0036133979822,1.4274864712325,1375.79329781311,1
"D01","HARV",2017-10-20,2017,1480,292,42.4471561,-72.2345782,0,21.5139283247828,4.87127806192537,13.1921443290253,32.9016084246437,10.9576637283808,3.19214432902533,1378.98544214214,1
"D01","HARV",2017-10-21,2017,1481,293,42.4471561,-72.2345782,0,19.8699627143031,3.20480197660829,11.537090413392,32.9016084246437,10.9118785530216,1.537090413392,1380.52253255553,1
"D01","HARV",2017-10-22,2017,1482,294,42.4471561,-72.2345782,0,23.4845764606566,4.02786520804346,13.7558183682692,32.4019580513288,10.8662682168897,3.75581836826918,1384.2783509238,1
"D01","HARV",2017-10-23,2017,1483,295,42.4471561,-72.2345782,0,24.0119330112967,5.53839581545229,14.7745075514828,32.2685691970162,10.8208434331074,4.77450755148284,1389.05285847528,1
"D01","HARV",2017-10-24,2017,1484,296,42.4471561,-72.2345782,0.405240531625401,20.4841271364354,7.00784937645257,13.7456247990912,20.6538124335848,10.7756152941109,3.7456247990912,1392.79848327437,1
"D01","HARV",2017-10-25,2017,1485,297,42.4471561,-72.2345782,91.3082486289165,22.3408072612987,15.9866596123205,19.1633397022295,2.22615011889935,10.7305952823479,9.16333970222951,1401.9618229766,1
"D01","HARV",2017-10-26,2017,1486,298,42.4471561,-72.2345782,41.9796091750872,19.3711046399604,10.4310954227577,14.9006879329228,93.5343987478159,10.6857952804373,4.90068793292279,1406.86251090953,1
"D01","HARV",2017-10-27,2017,1487,299,42.4471561,-72.2345782,27.4055966722336,11.1196377647365,4.09406686131055,7.60618451203446,135.09711453809,10.6412275807278,0,1406.86251090953,1
"D01","HARV",2017-10-28,2017,1488,300,42.4471561,-72.2345782,0,15.3020582750334,2.04373311085557,8.67228498760333,162.502711210323,10.5969048941882,0,1406.86251090953,1
"D01","HARV",2017-10-29,2017,1489,301,42.4471561,-72.2345782,0.0623935115885955,17.8749244814119,3.01587214230137,10.4448080671738,162.502711210323,10.5528403585593,0.448943974641358,1407.31145488417,1
"D01","HARV",2017-10-30,2017,1490,302,42.4471561,-72.2345782,60.4601635029354,17.9716345461164,13.9597091307501,15.9650729758119,162.565104721912,10.5090475456936,5.96507297581193,1413.27652785998,1
"D01","HARV",2017-10-31,2017,1491,303,42.4471561,-72.2345782,4.65501031564587,15.2277381179482,3.33679749453725,9.28184152286788,221.621252022387,10.4655404680034,0,1413.27652785998,1
"D01","HARV",2017-11-01,2017,1492,304,42.4471561,-72.2345782,0,12.1239503495302,-1.67639923470433,5.22325098196168,226.276262338033,10.4223335839374,0,1413.27652785998,1
"D01","HARV",2017-11-02,2017,1493,305,42.4471561,-72.2345782,0.428984346206064,10.1988481807018,-1.433691401815,4.38227345638278,226.276262338033,10.3794418024009,0,1413.27652785998,1
"D01","HARV",2017-11-03,2017,1494,306,42.4471561,-72.2345782,0,19.2603551859151,11.0512099540531,15.1551828783209,226.705246684239,10.3368804860312,5.15518287832085,1418.4317107383,1
"D01","HARV",2017-11-04,2017,1495,307,42.4471561,-72.2345782,0,20.4803038739249,1.32216808223489,10.900583859839,226.705246684239,10.2946654532388,0.900583859839039,1419.33229459814,1
"D01","HARV",2017-11-05,2017,1496,308,42.4471561,-72.2345782,0,11.3546124223265,2.24295408988918,6.79834577398777,226.705246684239,10.2528129789219,0,1419.33229459814,1
"D01","HARV",2017-11-06,2017,1497,309,42.4471561,-72.2345782,0.212563296392342,14.9488981240847,5.64225415396713,10.2952295124395,226.705246684239,10.211339793759,0.29522951243954,1419.62752411058,1
"D01","HARV",2017-11-07,2017,1498,310,42.4471561,-72.2345782,5.52570646475606,16.6868190214311,2.57343823793724,9.62965028142814,226.917809980631,10.1702630819845,0,1419.62752411058,1
"D01","HARV",2017-11-08,2017,1499,311,42.4471561,-72.2345782,1.20923255954732,6.66205967161721,0.991016217090076,3.82594283782514,232.038275913762,10.1296004775514,0,1419.62752411058,1
"D01","HARV",2017-11-09,2017,1500,312,42.4471561,-72.2345782,0,7.36252669245528,-4.84343291958717,1.25880953788057,141.939259844392,10.0893700585834,0,1419.62752411058,1
"D01","HARV",2017-11-10,2017,1501,313,42.4471561,-72.2345782,1.23662291496156,8.95995588814761,-3.93746233583953,2.51090686197768,99.9596506693052,10.049590340022,0,1419.62752411058,1
"D01","HARV",2017-11-11,2017,1502,314,42.4471561,-72.2345782,0,1.22668733194074,-8.23873901753193,-3.50535448212176,73.7906769120332,10.0102802643731,0,1419.62752411058,1
"D01","HARV",2017-11-12,2017,1503,315,42.4471561,-72.2345782,0,1.04355495457486,-7.77165091490222,-3.36362283005066,73.7906769120332,9.97145919046291,0,1419.62752411058,1
"D01","HARV",2017-11-13,2017,1504,316,42.4471561,-72.2345782,0,6.00679443171524,-5.89242757204114,0.0566592216604203,73.7282834004446,9.93314688011321,0,1419.62752411058,1
"D01","HARV",2017-11-14,2017,1505,317,42.4471561,-72.2345782,1.17821632889811,3.65382619840241,-0.00261076448919588,1.82494738543228,13.2681198975092,9.89536348265352,0,1419.62752411058,1
"D01","HARV",2017-11-15,2017,1506,318,42.4471561,-72.2345782,0.0023135110925343,2.62580258706019,-1.10866240322049,0.757842565745252,9.79132591076146,9.8581295171913,0,1419.62752411058,1
"D01","HARV",2017-11-16,2017,1507,319,42.4471561,-72.2345782,0.381820429530244,6.26669118524085,-1.88768515207418,2.18910756972499,9.793639421854,9.82146585256923,0,1419.62752411058,1
"D01","HARV",2017-11-17,2017,1508,320,42.4471561,-72.2345782,8.03879255838778,7.75473674719457,0.787889781935909,4.27080080920449,9.74647550517818,9.78539368494624,0,1419.62752411058,1
"D01","HARV",2017-11-18,2017,1509,321,42.4471561,-72.2345782,0,4.81267089472828,-6.04399004420901,-0.615137025227981,17.785268063566,9.7499345129487,0,1419.62752411058,1
"D01","HARV",2017-11-19,2017,1510,322,42.4471561,-72.2345782,9.80067940480111,12.1365856711112,-5.01262805180459,3.56153019997345,17.785268063566,9.71511011034878,0,1419.62752411058,1
"D01","HARV",2017-11-20,2017,1511,323,42.4471561,-72.2345782,1.82326853627214,12.9782635533311,-1.17091108455508,5.9033451201875,27.5859474683671,9.68094249623928,0,1419.62752411058,1
"D01","HARV",2017-11-21,2017,1512,324,42.4471561,-72.2345782,0,3.32036218375939,-3.1711446245272,0.0744761230317166,29.1966527082469,9.6474539026877,0,1419.62752411058,1
"D01","HARV",2017-11-22,2017,1513,325,42.4471561,-72.2345782,0.00148018060277438,12.5208775255175,-2.47444396955444,5.0227666615496,23.6709462434908,9.61466673986729,0,1419.62752411058,1
"D01","HARV",2017-11-23,2017,1514,326,42.4471561,-72.2345782,6.33407008766835,7.06575459111225,-3.71477685589451,1.67503123303725,22.4631938645462,9.58260355867909,0,1419.62752411058,1
"D01","HARV",2017-11-24,2017,1515,327,42.4471561,-72.2345782,0,4.01064685923644,-4.5315217735155,-0.259978237860705,28.7972639522146,9.55128701089658,0,1419.62752411058,1
"D01","HARV",2017-11-25,2017,1516,328,42.4471561,-72.2345782,0,8.18701688866359,-4.04239396837903,2.07199100753692,27.560641037253,9.52073980688323,0,1419.62752411058,1
"D01","HARV",2017-11-26,2017,1517,329,42.4471561,-72.2345782,0,12.2927656409047,-0.155241385669182,6.06846726035645,27.560641037253,9.49098467095327,0,1419.62752411058,1
"D01","HARV",2017-11-27,2017,1518,330,42.4471561,-72.2345782,0,6.00796667430174,-0.4200052344924,2.79336170148238,27.560641037253,9.46204429446676,0,1419.62752411058,1
"D01","HARV",2017-11-28,2017,1519,331,42.4471561,-72.2345782,0,5.87682666813318,-8.05306015680402,-1.0876355716852,27.560641037253,9.43394128677185,0,1419.62752411058,1
"D01","HARV",2017-11-29,2017,1520,332,42.4471561,-72.2345782,0,7.14005984717371,-7.29876188903584,-0.0789599589591893,26.3824247083549,9.40669812412926,0,1419.62752411058,1
"D01","HARV",2017-11-30,2017,1521,333,42.4471561,-72.2345782,0,13.3978212736555,-5.73388628645468,3.83187532884699,26.3801111972624,9.38033709677705,0,1419.62752411058,1
"D01","HARV",2017-12-01,2017,1522,334,42.4471561,-72.2345782,3.41812688902618,6.14677556851795,-3.93192941012975,1.10702896814217,25.9982907677321,9.3548802543164,0,1419.62752411058,1
"D01","HARV",2017-12-02,2017,1523,335,42.4471561,-72.2345782,0,7.42014390096812,-3.77988783672132,1.81960043979949,21.3776250983705,9.33034934962219,0,1419.62752411058,1
"D01","HARV",2017-12-03,2017,1524,336,42.4471561,-72.2345782,0,4.7083827483992,-3.2516295396761,0.728093466653434,21.3776250983705,9.30676578150449,0,1419.62752411058,1
"D01","HARV",2017-12-04,2017,1525,337,42.4471561,-72.2345782,0,4.84935225162181,-3.1704640233255,0.838802627577117,11.5769456935694,9.28415053636892,0,1419.62752411058,1
"D01","HARV",2017-12-05,2017,1526,338,42.4471561,-72.2345782,0,9.11899948353632,-2.36130621305929,3.37813010458324,9.7536771572973,9.26252412914475,0,1419.62752411058,1
"D01","HARV",2017-12-06,2017,1527,339,42.4471561,-72.2345782,17.5694948956685,13.965733584988,3.14549735491261,8.55496218840037,9.7536771572973,9.24190654376882,0,1419.62752411058,1
"D01","HARV",2017-12-07,2017,1528,340,42.4471561,-72.2345782,0,6.0804185376257,-3.94103514368522,1.06915822096766,27.3216918723631,9.22231717353123,0,1419.62752411058,1
"D01","HARV",2017-12-08,2017,1529,341,42.4471561,-72.2345782,0,5.17117543925281,-5.27162995274342,-0.0504267604261496,20.9876217846947,9.20377476160475,0,1419.62752411058,1
"D01","HARV",2017-12-09,2017,1530,342,42.4471561,-72.2345782,0,1.73742106609548,-5.24560228012385,-1.75372829181924,20.9876217846947,9.18629734209262,0,1419.62752411058,1
